Unnamed: 0,NORAD_CAT_ID,OBJECT_NAME,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,TLE_LINE1,TLE_LINE2,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,alltitude
1981541,48481,STARLINK-2706,2021-12-25 10:18:41.946624,15.06392047,0.0001911,53.0545,253.6634,67.5045,292.6147,-0.00014984,-2.512e-05,0,1 48481U 21040BF  21359.42965216 -.00002512  00000-0 -14984-3 0  9998,2 48481  53.0545 253.6634 0001911  67.5045 292.6147 15.06392047 36228,6925.373,95.593,548.561,545.914,547.6138889027875
1980001,48481,STARLINK-2706,2021-12-24 21:34:22.675584,15.06405913,0.0002158,53.0547,256.0459,59.5463,300.5739,0.00024997,3.444e-05,0,1 48481U 21040BF  21358.89887356  .00003444  00000-0  24997-3 0  9994,2 48481  53.0547 256.0459 0002158  59.5463 300.5739 15.06405913 34862,6925.33,95.592,548.69,545.701,547.3180938183403
1978804,48481,STARLINK-2706,2021-12-24 18:23:17.729088,15.06416009,0.0001905,53.0542,256.6412,68.4226,291.6966,0.00060659,8.769e-05,0,1 48481U 21040BF  21358.76617742  .00008769  00000-0  60659-3 0  9990,2 48481  53.0542 256.6412 0001905  68.4226 291.6966 15.06416009 36128,6925.299,95.591,548.484,545.845,547.5598983779003
1976992,48481,STARLINK-2706,2021-12-24 12:01:08.530752,15.0640535,0.0001852,53.0551,257.833,66.3955,293.7228,0.00046122,6.596e-05,0,1 48481U 21040BF  21358.50079318  .00006596  00000-0  46122-3 0  9998,2 48481  53.0551 257.8330 0001852  66.3955 293.7228 15.06405350 34801,6925.332,95.592,548.48,545.915,547.5627749553006
1974685,48481,STARLINK-2706,2021-12-23 21:41:17.276352,15.06394705,0.0001879,53.0554,260.5133,66.5329,293.5858,0.00018326,2.449e-05,0,1 48481U 21040BF  21357.90367218  .00002449  00000-0  18326-3 0  9998,2 48481  53.0554 260.5133 0001879  66.5329 293.5858 15.06394705 34710,6925.365,95.592,548.531,545.929,547.5887579970854
1971374,48481,STARLINK-2706,2021-12-23 10:32:30.633216,15.06390333,0.0001812,53.0554,262.5982,69.1893,290.929,-1.2847e-05,-4.73e-06,0,1 48481U 21040BF  21357.43924344 -.00000473  00000-0 -12847-4 0  9995,2 48481  53.0554 262.5982 0001812  69.1893 290.9290 15.06390333 34642,6925.378,95.593,548.498,545.988,547.6773615932699
1970175,48481,STARLINK-2706,2021-12-23 02:34:48.835488,15.06384597,0.000189,53.0554,264.0876,67.4455,292.6734,-7.5543e-05,-1.406e-05,0,1 48481U 21040BF  21357.10750967 -.00001406  00000-0 -75543-4 0  9996,2 48481  53.0554 264.0876 0001890  67.4455 292.6734 15.06384597 35875,6925.396,95.593,548.57,545.952,547.6402783238425
1969562,48481,STARLINK-2706,2021-12-22 21:48:11.573856,15.0638328,0.0001811,53.0555,264.9803,72.6029,287.5157,-0.00020849,-3.384e-05,0,1 48481U 21040BF  21356.90846729 -.00003384  00000-0 -20849-3 0  9990,2 48481  53.0555 264.9803 0001811  72.6029 287.5157 15.06383280 34568,6925.4,95.593,548.519,546.011,547.7693381570775
1967543,48481,STARLINK-2706,2021-12-22 13:50:29.238720,15.06390309,0.0001838,53.0554,266.4692,76.8698,283.2496,-0.00014263,-2.405e-05,0,1 48481U 21040BF  21356.57672730 -.00002405  00000-0 -14263-3 0  9998,2 48481  53.0554 266.4692 0001838  76.8698 283.2496 15.06390309 34511,6925.378,95.593,548.516,545.97,547.8308966770735
1964250,48481,STARLINK-2706,2021-12-21 21:55:05.416896,15.06389068,0.0001851,53.056,269.4471,70.2857,289.8331,-0.00015527,-2.593e-05,0,1 48481U 21040BF  21355.91325714 -.00002593  00000-0 -15527-3 0  9994,2 48481  53.0560 269.4471 0001851  70.2857 289.8331 15.06389068 34415,6925.382,95.593,548.529,545.965,547.6929720614365
1963635,48481,STARLINK-2706,2021-12-21 20:19:33.412800,15.06389326,0.000193,53.0566,269.7447,66.8593,293.26,-0.00016052,-2.671e-05,0,1 48481U 21040BF  21355.84691020 -.00002671  00000-0 -16052-3 0  9993,2 48481  53.0566 269.7447 0001930  66.8593 293.2600 15.06389326 35688,6925.381,95.593,548.583,545.91,547.5963747125658
1959626,48481,STARLINK-2706,2021-12-21 01:13:04.289376,15.06407886,0.0001986,53.0561,273.319,69.4161,290.7041,0.00011589,1.445e-05,0,1 48481U 21040BF  21355.05074409  .00001445  00000-0  11589-3 0  9998,2 48481  53.0561 273.3190 0001986  69.4161 290.7041 15.06407886 34288,6925.324,95.592,548.565,545.814,547.5830295266892
1958632,48481,STARLINK-2706,2021-12-20 20:26:27.416544,15.06404772,0.0002006,53.0565,274.2127,68.5338,291.5864,0.00010041,1.214e-05,0,1 48481U 21040BF  21354.85170621  .00001214  00000-0  10041-3 0  9994,2 48481  53.0565 274.2127 0002006  68.5338 291.5864 15.06404772 34252,6925.334,95.592,548.588,545.81,547.5687929446046
1956382,48481,STARLINK-2706,2021-12-20 12:28:45.325920,15.06408473,0.0002101,53.0574,275.7022,68.9546,291.1668,0.00018798,2.52e-05,0,1 48481U 21040BF  21354.51996905  .00002520  00000-0  18798-3 0  9996,2 48481  53.0574 275.7022 0002101  68.9546 291.1668 15.06408473 34208,6925.323,95.592,548.643,545.733,547.5425787312709
1954262,48481,STARLINK-2706,2021-12-20 01:19:59.382624,15.0639989,0.0002094,53.0573,277.7869,68.319,291.8022,0.00014223,1.837e-05,0,1 48481U 21040BF  21354.05554841  .00001837  00000-0  14223-3 0  9993,2 48481  53.0573 277.7869 0002094  68.3190 291.8022 15.06399890 35415,6925.349,95.592,548.664,545.764,547.5561052186528
1952743,48481,STARLINK-2706,2021-12-19 18:57:49.783680,15.06420257,0.0002202,53.057,278.9783,67.6818,292.4405,-0.00010938,-1.912e-05,0,1 48481U 21040BF  21353.79015137 -.00001912  00000-0 -10938-3 0  9998,2 48481  53.0570 278.9783 0002202  67.6818 292.4405 15.06420257 34097,6925.286,95.591,548.676,545.627,547.4477295139604
1952742,48481,STARLINK-2706,2021-12-19 18:57:49.783680,15.06420257,0.0002202,53.057,278.9783,67.6818,292.4405,-0.00010938,-1.912e-05,0,1 48481U 21040BF  21353.79015137 -.00001912  00000-0 -10938-3 0  9998,2 48481  53.0570 278.9783 0002202  67.6818 292.4405 15.06420257 35379,6925.286,95.591,548.676,545.627,547.4477295139604
1950973,48481,STARLINK-2706,2021-12-19 12:35:40.441920,15.06408875,0.0002155,53.0574,280.1701,67.1072,293.0145,0.0001022,1.241e-05,0,1 48481U 21040BF  21353.52476903  .00001241  00000-0  10220-3 0  9998,2 48481  53.0574 280.1701 0002155  67.1072 293.0145 15.06408875 34056,6925.321,95.592,548.679,545.694,547.4809906857088
1949269,48481,STARLINK-2706,2021-12-19 03:02:26.339136,15.06401319,0.0002158,53.0577,281.9572,67.6099,292.5119,8.6655e-05,1.009e-05,0,1 48481U 21040BF  21353.12669374  .00001009  00000-0  86655-4 0  9998,2 48481  53.0577 281.9572 0002158  67.6099 292.5119 15.06401319 35277,6925.345,95.592,548.704,545.715,547.5178368327804
1947954,48481,STARLINK-2706,2021-12-18 20:40:16.993920,15.06399535,0.0002151,53.0578,283.1485,67.6887,292.433,7.9566e-05,9.04e-06,0,1 48481U 21040BF  21352.86130780  .00000904  00000-0  79566-4 0  9998,2 48481  53.0578 283.1485 0002151  67.6887 292.4330 15.06399535 33956,6925.35,95.592,548.705,545.725,547.5323575147688
1945956,48481,STARLINK-2706,2021-12-18 12:42:35.334432,15.06398457,0.0002172,53.0578,284.6375,68.9056,291.2165,8.4259e-06,-1.56e-06,0,1 48481U 21040BF  21352.52957563 -.00000156  00000-0  84259-5 0  9993,2 48481  53.0578 284.6375 0002172  68.9056 291.2165 15.06398457 33905,6925.353,95.592,548.722,545.714,547.5544504585856
1944215,48481,STARLINK-2706,2021-12-18 03:09:21.307104,15.06397943,0.0002065,53.0581,286.4245,65.344,294.7763,-9.9807e-05,-1.768e-05,0,1 48481U 21040BF  21352.13149661 -.00001768  00000-0 -99807-4 0  9997,2 48481  53.0581 286.4245 0002065  65.3440 294.7763 15.06397943 35121,6925.355,95.592,548.65,545.79,547.5008098893767
1942416,48481,STARLINK-2706,2021-12-17 19:11:38.575392,15.06404954,0.0002103,53.0573,287.9133,65.6038,294.517,6.9817e-05,7.58e-06,0,1 48481U 21040BF  21351.79975203  .00000758  00000-0  69817-4 0  9991,2 48481  53.0573 287.9133 0002103  65.6038 294.5170 15.06404954 33795,6925.333,95.592,548.655,545.742,547.4763674618641
1940370,48481,STARLINK-2706,2021-12-17 03:16:15.372192,15.06398387,0.0002103,53.057,290.8919,64.517,295.6037,6.1301e-05,6.31e-06,0,1 48481U 21040BF  21351.13628903  .00000631  00000-0  61301-4 0  9991,2 48481  53.0570 290.8919 0002103  64.5170 295.6037 15.06398387 34979,6925.354,95.592,548.675,545.762,547.4697881550953
1939078,48481,STARLINK-2706,2021-12-16 20:54:06.209280,15.06397655,0.0001987,53.0574,292.0831,63.5932,296.526,1.2097e-05,-1.02e-06,0,1 48481U 21040BF  21350.87090302 -.00000102  00000-0  12097-4 0  9999,2 48481  53.0574 292.0831 0001987  63.5932 296.5260 15.06397655 33653,6925.356,95.592,548.597,545.845,547.4840651036573
1936085,48481,STARLINK-2706,2021-12-16 06:34:14.104704,15.06401236,0.0002053,53.057,294.7634,65.8926,294.2278,0.00012377,1.562e-05,0,1 48481U 21040BF  21350.27377436  .00001562  00000-0  12377-3 0  9999,2 48481  53.0570 294.7634 0002053  65.8926 294.2278 15.06401236 33567,6925.345,95.592,548.632,545.788,547.5048396632914
1934505,48481,STARLINK-2706,2021-12-15 21:01:00.488640,15.06402761,0.0002012,53.0572,296.5503,65.3923,294.7275,6.1312e-05,6.32e-06,0,1 48481U 21040BF  21349.87569501  .00000632  00000-0  61312-4 0  9990,2 48481  53.0572 296.5503 0002012  65.3923 294.7275 15.06402761 33501,6925.34,95.592,548.598,545.812,547.5003307426027
1931213,48481,STARLINK-2706,2021-12-15 06:41:09.108096,15.06401246,0.000202,53.0572,299.2307,65.4273,294.6926,7.3069e-06,-1.73e-06,0,1 48481U 21040BF  21349.27857764 -.00000173  00000-0  73069-5 0  9999,2 48481  53.0572 299.2307 0002020  65.4273 294.6926 15.06401246 33410,6925.345,95.592,548.609,545.811,547.5039014605055
1931211,48481,STARLINK-2706,2021-12-15 06:41:09.108096,15.06401246,0.000202,53.0572,299.2307,65.4273,294.6926,7.3069e-06,-1.73e-06,0,1 48481U 21040BF  21349.27857764 -.00000173  00000-0  73069-5 0  9999,2 48481  53.0572 299.2307 0002020  65.4273 294.6926 15.06401246 34691,6925.345,95.592,548.609,545.811,547.5039014605055
1929790,48481,STARLINK-2706,2021-12-14 21:07:55.120512,15.0639873,0.0001999,53.0573,301.0177,65.2199,294.8998,-1.0644e-05,-4.4e-06,0,1 48481U 21040BF  21348.88049908 -.00000440  00000-0 -10644-4 0  9995,2 48481  53.0573 301.0177 0001999  65.2199 294.8998 15.06398730 33354,6925.352,95.592,548.602,545.833,547.5132377736181
1926447,48481,STARLINK-2706,2021-12-14 06:48:04.380480,15.06395138,0.0001996,53.0573,303.6982,65.2792,294.8405,-1.8352e-06,-3.09e-06,0,1 48481U 21040BF  21348.28338007 -.00000309  00000-0 -18352-5 0  9999,2 48481  53.0573 303.6982 0001996  65.2792 294.8405 15.06395138 33264,6925.363,95.592,548.611,545.846,547.5257604219768
1926135,48481,STARLINK-2706,2021-12-14 03:36:59.205600,15.06395997,0.000199,53.0573,304.2939,65.0966,295.0229,7.1376e-06,-1.75e-06,0,1 48481U 21040BF  21348.15068525 -.00000175  00000-0  71376-5 0  9995,2 48481  53.0573 304.2939 0001990  65.0966 295.0229 15.06395997 34528,6925.361,95.592,548.604,545.848,547.5222320031698
1924857,48481,STARLINK-2706,2021-12-13 21:14:49.508160,15.06405213,0.0001984,53.0572,305.4851,65.307,294.8126,8.9484e-05,1.052e-05,0,1 48481U 21040BF  21347.88528994  .00001052  00000-0  89484-4 0  9997,2 48481  53.0572 305.4851 0001984  65.3070 294.8126 15.06405213 33205,6925.333,95.592,548.572,545.824,547.499072267915
1921392,48481,STARLINK-2706,2021-12-13 06:54:58.867200,15.06401773,0.0001964,53.0572,308.1655,64.5695,295.5497,0.00010552,1.29e-05,0,1 48481U 21040BF  21347.28817230  .00001290  00000-0  10552-3 0  9998,2 48481  53.0572 308.1655 0001964  64.5695 295.5497 15.06401773 33115,6925.343,95.592,548.568,545.848,547.499873324339
1919881,48481,STARLINK-2706,2021-12-12 21:21:44.853120,15.06398481,0.000193,53.0571,309.9525,64.3853,295.7335,9.3247e-05,1.107e-05,0,1 48481U 21040BF  21346.89009358  .00001107  00000-0  93247-4 0  9998,2 48481  53.0571 309.9525 0001930  64.3853 295.7335 15.06398481 34335,6925.353,95.592,548.555,545.882,547.5162202724983
1916302,48481,STARLINK-2706,2021-12-12 03:50:48.249024,15.06392575,0.0001884,53.0571,313.2287,64.0745,296.0438,9.038e-05,1.065e-05,0,1 48481U 21040BF  21346.16028066  .00001065  00000-0  90380-4 0  9993,2 48481  53.0571 313.2287 0001884  64.0745 296.0438 15.06392575 32944,6925.371,95.593,548.541,545.932,547.5430592787673
1914997,48481,STARLINK-2706,2021-12-11 21:28:38.775936,15.0639119,0.0001873,53.0571,314.42,63.542,296.5761,8.4418e-05,9.76e-06,0,1 48481U 21040BF  21345.89489324  .00000976  00000-0  84418-4 0  9995,2 48481  53.0571 314.4200 0001873  63.5420 296.5761 15.06391190 32906,6925.376,95.593,548.538,545.943,547.5439680233333
1911377,48481,STARLINK-2706,2021-12-11 05:33:15.152832,15.06395716,0.0001852,53.0571,317.3984,64.8566,295.2615,-2.2299e-05,-6.14e-06,0,1 48481U 21040BF  21345.23142538 -.00000614  00000-0 -22299-4 0  9996,2 48481  53.0571 317.3984 0001852  64.8566 295.2615 15.06395716 32800,6925.362,95.592,548.509,545.944,547.5581888186964
1911263,48481,STARLINK-2706,2021-12-11 03:57:42.804000,15.06395055,0.0001854,53.0571,317.6962,64.9333,295.1848,-2.9768e-05,-7.25e-06,0,1 48481U 21040BF  21345.16507875 -.00000725  00000-0 -29768-4 0  9998,2 48481  53.0571 317.6962 0001854  64.9333 295.1848 15.06395055 34078,6925.364,95.592,548.513,545.945,547.5662869841824
1909288,48481,STARLINK-2706,2021-12-10 18:24:28.544256,15.06394949,0.0001848,53.0571,319.4833,64.7584,295.3596,-1.1337e-05,-4.5e-06,0,1 48481U 21040BF  21344.76699704 -.00000450  00000-0 -11337-4 0  9994,2 48481  53.0571 319.4833 0001848  64.7584 295.3596 15.06394949 32738,6925.364,95.592,548.509,545.949,547.5628076940916
1907052,48481,STARLINK-2706,2021-12-10 08:51:14.617152,15.06389801,0.0001841,53.057,321.2703,65.1967,294.9214,-4.1509e-05,-9e-06,0,1 48481U 21040BF  21344.36891918 -.00000900  00000-0 -41509-4 0  9995,2 48481  53.0570 321.2703 0001841  65.1967 294.9214 15.06389801 32673,6925.38,95.593,548.52,545.97,547.590035130491
1907051,48481,STARLINK-2706,2021-12-10 08:51:14.617152,15.06389801,0.0001841,53.057,321.2703,65.1967,294.9214,-4.1509e-05,-9e-06,0,1 48481U 21040BF  21344.36891918 -.00000900  00000-0 -41509-4 0  9995,2 48481  53.0570 321.2703 0001841  65.1967 294.9214 15.06389801 33955,6925.38,95.593,548.52,545.97,547.590035130491
1905710,48481,STARLINK-2706,2021-12-09 18:31:22.170432,15.06402383,0.0001825,53.0571,323.9508,65.3414,294.7765,9.1817e-05,1.086e-05,0,1 48481U 21040BF  21343.77178438  .00001086  00000-0  91817-4 0  9995,2 48481  53.0571 323.9508 0001825  65.3414 294.7765 15.06402383 32587,6925.341,95.592,548.47,545.942,547.555564271213
1902769,48481,STARLINK-2706,2021-12-08 20:13:49.361088,15.06397433,0.0001763,53.0571,328.1202,66.5283,293.5891,9.7327e-05,1.168e-05,0,1 48481U 21040BF  21342.84293242  .00001168  00000-0  97327-4 0  9996,2 48481  53.0571 328.1202 0001763  66.5283 293.5891 15.06397433 32444,6925.356,95.592,548.442,546.0,547.6132798460269
1902332,48481,STARLINK-2706,2021-12-08 18:38:17.165760,15.06396388,0.0001759,53.0571,328.4181,66.2155,293.9018,0.00011061,1.366e-05,0,1 48481U 21040BF  21342.77658584  .00001366  00000-0  11061-3 0  9992,2 48481  53.0571 328.4181 0001759  66.2155 293.9018 15.06396388 33717,6925.36,95.592,548.443,546.006,547.6088233078988
1899748,48481,STARLINK-2706,2021-12-08 09:05:02.789664,15.06400973,0.0001722,53.0573,330.2053,64.6223,295.4944,1.1961e-05,-1.03e-06,0,1 48481U 21040BF  21342.37850451 -.00000103  00000-0  11961-4 0  9994,2 48481  53.0573 330.2053 0001722  64.6223 295.4944 15.06400973 32378,6925.346,95.592,548.403,546.018,547.581034435204
1898155,48481,STARLINK-2706,2021-12-07 20:20:44.888640,15.06400673,0.0001748,53.0576,332.588,65.5399,294.5772,-4.6539e-05,-9.75e-06,0,1 48481U 21040BF  21341.84773251 -.00000975  00000-0 -46539-4 0  9994,2 48481  53.0576 332.5880 0001748  65.5399 294.5772 15.06400673 32293,6925.346,95.592,548.422,546.001,547.5863765998232
1895440,48481,STARLINK-2706,2021-12-07 09:11:57.566688,15.06395909,0.0001601,53.0577,334.6723,64.6968,295.4187,3.2094e-05,1.96e-06,0,1 48481U 21040BF  21341.38330517  .00000196  00000-0  32094-4 0  9991,2 48481  53.0577 334.6723 0001601  64.6968 295.4187 15.06395909 33503,6925.361,95.592,548.335,546.117,547.6321827481773
1895441,48481,STARLINK-2706,2021-12-07 09:11:57.566688,15.06395909,0.0001601,53.0577,334.6723,64.6968,295.4187,3.2094e-05,1.96e-06,0,1 48481U 21040BF  21341.38330517  .00000196  00000-0  32094-4 0  9991,2 48481  53.0577 334.6723 0001601  64.6968 295.4187 15.06395909 32221,6925.361,95.592,548.335,546.117,547.6321827481773
1892803,48481,STARLINK-2706,2021-12-06 17:16:34.176864,15.06389668,0.0001522,53.0574,337.6512,64.127,295.9875,1.6004e-05,-4.3e-07,0,1 48481U 21040BF  21340.71984001 -.00000043  00000-0  16004-4 0  9995,2 48481  53.0574 337.6512 0001522  64.1270 295.9875 15.06389668 32123,6925.38,95.593,548.299,546.191,547.6623290426811
1892802,48481,STARLINK-2706,2021-12-06 17:16:34.176864,15.06389668,0.0001522,53.0574,337.6512,64.127,295.9875,1.6004e-05,-4.3e-07,0,1 48481U 21040BF  21340.71984001 -.00000043  00000-0  16004-4 0  9995,2 48481  53.0574 337.6512 0001522  64.1270 295.9875 15.06389668 33405,6925.38,95.593,548.299,546.191,547.6623290426811
1890790,48481,STARLINK-2706,2021-12-06 07:43:18.857856,15.06402804,0.0001507,53.0574,339.4381,64.906,295.2085,0.00017703,2.357e-05,0,1 48481U 21040BF  21340.32174604  .00002357  00000-0  17703-3 0  9997,2 48481  53.0574 339.4381 0001507  64.9060 295.2085 15.06402804 32062,6925.34,95.592,548.249,546.161,547.6445943690751
1888836,48481,STARLINK-2706,2021-12-05 20:34:32.510208,15.06398637,0.0001487,53.0575,341.523,64.454,295.6602,0.00014857,1.932e-05,0,1 48481U 21040BF  21339.85732072  .00001932  00000-0  14857-3 0  9997,2 48481  53.0575 341.5230 0001487  64.4540 295.6602 15.06398637 31993,6925.353,95.592,548.248,546.188,547.6532874583063
1885959,48481,STARLINK-2706,2021-12-05 07:50:13.704000,15.06400068,0.0001507,53.0575,343.9058,65.371,294.7436,4.453e-05,3.82e-06,0,1 48481U 21040BF  21339.32654750  .00000382  00000-0  44530-4 0  9995,2 48481  53.0575 343.9058 0001507  65.3710 294.7436 15.06400068 31918,6925.348,95.592,548.257,546.17,547.6594937532783
1885958,48481,STARLINK-2706,2021-12-05 07:50:13.704000,15.06400068,0.0001507,53.0575,343.9058,65.371,294.7436,4.453e-05,3.82e-06,0,1 48481U 21040BF  21339.32654750  .00000382  00000-0  44530-4 0  9995,2 48481  53.0575 343.9058 0001507  65.3710 294.7436 15.06400068 33190,6925.348,95.592,548.257,546.17,547.6594937532783
1884111,48481,STARLINK-2706,2021-12-04 20:41:27.262176,15.06398257,0.00015,53.0575,345.9907,64.8896,295.2249,4.3171e-05,3.62e-06,0,1 48481U 21040BF  21338.86212109  .00000362  00000-0  43171-4 0  9999,2 48481  53.0575 345.9907 0001500  64.8896 295.2249 15.06398257 31841,6925.354,95.592,548.258,546.18,547.6557948886299
1881915,48481,STARLINK-2706,2021-12-04 06:21:35.993088,15.06392263,0.0001512,53.0566,348.6709,67.9833,292.1316,3.4215e-05,2.28e-06,0,1 48481U 21040BF  21338.26499992  .00000228  00000-0  34215-4 0  9990,2 48481  53.0566 348.6709 0001512  67.9833 292.1316 15.06392263 31751,6925.372,95.593,548.284,546.19,547.7278962620389
1880307,48481,STARLINK-2706,2021-12-04 01:34:58.912032,15.06391365,0.0001522,53.0566,349.5647,67.2221,292.8928,3.8963e-05,2.99e-06,0,1 48481U 21040BF  21338.06595963  .00000299  00000-0  38963-4 0  9995,2 48481  53.0566 349.5647 0001522  67.2221 292.8928 15.06391365 33005,6925.375,95.593,548.294,546.186,547.7144868464621
1876657,48481,STARLINK-2706,2021-12-03 08:04:02.195328,15.06405583,0.0001549,53.0566,352.8408,69.3445,290.771,0.00033741,4.748e-05,0,1 48481U 21040BF  21337.33613652  .00004748  00000-0  33741-3 0  9991,2 48481  53.0566 352.8408 0001549  69.3445 290.7710 15.06405583 31616,6925.331,95.592,548.269,546.124,547.695058108342
1874892,48481,STARLINK-2706,2021-12-02 20:55:15.794976,15.06399281,0.0001532,53.0567,354.9256,69.8582,290.2572,0.00023656,3.244e-05,0,1 48481U 21040BF  21336.87171059  .00003244  00000-0  23656-3 0  9993,2 48481  53.0567 354.9256 0001532  69.8582 290.2572 15.06399281 31540,6925.351,95.592,548.277,546.155,547.7320500847895
1871890,48481,STARLINK-2706,2021-12-02 08:10:56.822016,15.06396401,0.0001532,53.0568,357.3082,70.8712,289.2443,0.00015832,2.077e-05,0,1 48481U 21040BF  21336.34093544  .00002077  00000-0  15832-3 0  9997,2 48481  53.0568 357.3082 0001532  70.8712 289.2443 15.06396401 31469,6925.36,95.592,548.286,546.164,547.7587534742042
1871889,48481,STARLINK-2706,2021-12-02 08:10:56.822016,15.06396401,0.0001532,53.0568,357.3082,70.8712,289.2443,0.00015832,2.077e-05,0,1 48481U 21040BF  21336.34093544  .00002077  00000-0  15832-3 0  9997,2 48481  53.0568 357.3082 0001532  70.8712 289.2443 15.06396401 32741,6925.36,95.592,548.286,546.164,547.7587534742042
1870096,48481,STARLINK-2706,2021-12-01 21:02:10.219488,15.06391153,0.0001512,53.0569,359.3927,71.904,288.2113,4.0002e-05,3.14e-06,0,1 48481U 21040BF  21335.87650717  .00000314  00000-0  40002-4 0  9995,2 48481  53.0569 359.3927 0001512  71.9040 288.2113 15.06391153 31398,6925.376,95.593,548.288,546.194,547.7926766883945
1867210,48481,STARLINK-2706,2021-12-01 08:17:51.987840,15.06390748,0.0001482,53.0569,1.7752,74.315,285.8003,-7.8075e-05,-1.444e-05,0,1 48481U 21040BF  21335.34573031 -.00001444  00000-0 -78075-4 0  9998,2 48481  53.0569   1.7752 0001482  74.3150 285.8003 15.06390748 31319,6925.377,95.593,548.268,546.216,547.8407687302835
1866386,48481,STARLINK-2706,2021-12-01 03:31:13.940832,15.06390142,0.0001466,53.0569,2.6687,76.6312,283.4841,-0.0001026,-1.809e-05,0,1 48481U 21040BF  21335.14668913 -.00001809  00000-0 -10260-3 0  9996,2 48481  53.0569   2.6687 0001466  76.6312 283.4841 15.06390142 32563,6925.379,95.593,548.259,546.229,547.8917878320796
1865215,48481,STARLINK-2706,2021-11-30 19:33:31.637664,15.06401171,0.0001527,53.0569,4.158,73.7627,286.353,0.00010182,1.235e-05,0,1 48481U 21040BF  21334.81494951  .00001235  00000-0  10182-3 0  9992,2 48481  53.0569   4.1580 0001527  73.7627 286.3530 15.06401171 31232,6925.345,95.592,548.267,546.152,547.794692918912
1863007,48481,STARLINK-2706,2021-11-30 08:24:45.289152,15.06395699,0.0001502,53.0569,6.2429,73.8283,286.2871,5.5795e-05,5.5e-06,0,1 48481U 21040BF  21334.35052418  .00000550  00000-0  55795-4 0  9998,2 48481  53.0569   6.2429 0001502  73.8283 286.2871 15.06395699 31165,6925.362,95.592,548.267,546.187,547.8148016490632
1861346,48481,STARLINK-2706,2021-11-30 02:02:35.486016,15.06402096,0.0001402,53.0569,7.4342,75.179,284.9354,5.1394e-05,4.84e-06,0,1 48481U 21040BF  21334.08513294  .00000484  00000-0  51394-4 0  9999,2 48481  53.0569   7.4342 0001402  75.1790 284.9354 15.06402096 32408,6925.342,95.592,548.178,546.236,547.8381393053255
1857150,48481,STARLINK-2706,2021-11-29 05:20:34.798272,15.06407906,0.0001358,53.0575,11.3059,76.0124,284.1016,0.00012837,1.632e-05,0,1 48481U 21040BF  21333.22262498  .00001632  00000-0  12837-3 0  9995,2 48481  53.0575  11.3059 0001358  76.0124 284.1016 15.06407906 30999,6925.324,95.592,548.13,546.249,547.8438409435283
1857149,48481,STARLINK-2706,2021-11-29 05:20:34.798272,15.06407906,0.0001358,53.0575,11.3059,76.0124,284.1016,0.00012837,1.632e-05,0,1 48481U 21040BF  21333.22262498  .00001632  00000-0  12837-3 0  9995,2 48481  53.0575  11.3059 0001358  76.0124 284.1016 15.06407906 32272,6925.324,95.592,548.13,546.249,547.8438409435283
1855563,48481,STARLINK-2706,2021-11-28 19:47:21.724800,15.0640059,0.0001346,53.0576,13.0931,75.3533,284.7605,6.8927e-05,7.45e-06,0,1 48481U 21040BF  21332.82454945  .00000745  00000-0  68927-4 0  9996,2 48481  53.0576  13.0931 0001346  75.3533 284.7605 15.06400590 30937,6925.347,95.592,548.144,546.28,547.8524231963819
1853959,48481,STARLINK-2706,2021-11-28 13:25:11.733312,15.06398541,0.0001355,53.0576,14.2844,75.5332,284.5808,7.5807e-05,8.48e-06,0,1 48481U 21040BF  21332.55916358  .00000848  00000-0  75807-4 0  9996,2 48481  53.0576  14.2844 0001355  75.5332 284.5808 15.06398541 30892,6925.353,95.592,548.156,546.28,547.8649488724029
1853958,48481,STARLINK-2706,2021-11-28 13:25:11.733312,15.06398541,0.0001355,53.0576,14.2844,75.5332,284.5808,7.5807e-05,8.48e-06,0,1 48481U 21040BF  21332.55916358  .00000848  00000-0  75807-4 0  9996,2 48481  53.0576  14.2844 0001355  75.5332 284.5808 15.06398541 32175,6925.353,95.592,548.156,546.28,547.8649488724029
1848737,48481,STARLINK-2706,2021-11-27 11:56:33.386496,15.06401505,0.0001289,53.0577,19.0496,77.1498,282.9635,0.00017347,2.303e-05,0,1 48481U 21040BF  21331.49760864  .00002303  00000-0  17347-3 0  9999,2 48481  53.0577  19.0496 0001289  77.1498 282.9635 15.06401505 30734,6925.344,95.592,548.102,546.316,547.8892134462571
1848736,48481,STARLINK-2706,2021-11-27 11:56:33.386496,15.06401505,0.0001289,53.0577,19.0496,77.1498,282.9635,0.00017347,2.303e-05,0,1 48481U 21040BF  21331.49760864  .00002303  00000-0  17347-3 0  9999,2 48481  53.0577  19.0496 0001289  77.1498 282.9635 15.06401505 32017,6925.344,95.592,548.102,546.316,547.8892134462571
